63_43_9_19___5_1_12	0.0484905
27_17_31_59___5_1_12	0.0539286
63_43_9_19___5_1_12	0.0480952
63_43_9_19___5_1_12	0.0436143
63_43_9_19___5_1_12	0.0552143
63_43_9_19___5_1_12	0.051481
63_43_9_19___5_1_12	0.0452238
63_43_9_19___5_1_12	0.0449286
63_43_9_19___5_1_12	0.0460381
63_43_9_19___5_1_12	0.041881
63_43_9_19___5_1_12	0.0445905
63_43_9_19___5_1_12	0.0434667
63_43_9_19___5_1_12	0.0483143
63_43_9_19___5_1_12	0.0514286
63_43_9_19___5_1_12	0.0439238
63_43_9_19___5_1_12	0.0442571
63_43_9_19___5_1_12	0.0473762
63_43_9_19___5_1_12	0.0448857
63_43_9_19___5_1_12	0.0547286
63_43_9_19___5_1_12	0.0739619
63_1_25_19___5_1_12	0.0486048
63_43_9_19___5_1_12	0.0535381
63_43_9_19___5_1_12	0.0513048
63_40_9_19___5_1_12	0.0478143
27_17_9_19___5_1_12	0.0578952
63_43_50_19___5_1_12	0.0676762
63_17_25_19___5_1_12	0.0548762
63_43_9_19___5_1_12	0.0429857
27_17_31_59___5_1_12	0.0497143
63_43_9_19___5_1_12	0.0468238
63_43_9_19___5_1_12	0.0482667
63_43_9_19___5_1_12	0.0495095
63_43_9_19___5_1_12	0.0468667
63_43_9_19___5_1_12	0.0454143
27_17_29_36___5_1_12	0.111357
63_43_9_19___5_1_12	0.0452476
63_43_9_19___5_1_12	0.0451571
63_43_25_19___5_1_12	0.0440619
63_43_9_19___5_1_12	0.0482619
63_43_9_19___5_1_12	0.0404143
27_17_31_59___5_1_12	0.0484952
63_43_9_19___5_1_12	0.0448857
63_43_9_19___5_1_12	0.048681
63_43_9_19___5_1_12	0.0504762
63_43_9_19___5_1_12	0.0501857
63_43_9_19___5_1_12	0.0522143
63_43_9_19___5_1_12	0.0512
63_43_9_19___5_1_12	0.0485333
63_43_9_19___5_1_12	0.0436857
63_43_9_19___5_1_12	0.0807286
63_43_9_19___5_1_12	0.0517571
63_43_9_19___5_1_12	0.0489
63_43_9_19___5_1_12	0.0480667
63_43_9_19___5_1_12	0.0571048
63_43_9_19___5_1_12	0.0511286
63_43_9_19___5_1_12	0.0472857
63_43_9_19___5_1_12	0.0411333
63_43_25_19___5_1_12	0.0475714
